,id,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register,StageTime
2954,15602,hallD,0.484,0,0,0.32941176470588235,0,0,0.0
2955,15603,mainHall,0.7160000000000001,0,0,0.5538461538461539,0,0,0.0
2956,15604,mainHall,0.664,0,0,0.6588235294117647,0,0,0.0
2957,15605,mainHall,0.784,0,0,0.7529411764705882,0,0,0.0
2958,15607,room5,1.28,1,0,0.5647058823529413,0,0,0.0
2959,15612,other,0.596,0,0,0.4235294117647059,0,0,0.0
2960,15617,other,0.3840000000000001,0,0,0.6222222222222222,0,0,0.0
2961,15619,mainHall,0.68,0,0,0.611764705882353,0,0,0.0
2962,15620,mainHall,0.636,0,0,0.5333333333333333,0,0,0.0
2963,15622,hallB,0.616,0,0,0.3692307692307693,0,0,0.0
2964,15626,mainHall,0.8360000000000001,0,0,0.5777777777777778,0,1,3.578947368421053
2965,15627,hallB,0.46,0,0,0.4705882352941177,0,0,0.0
2966,15628,hallB,0.392,0,0,0.3692307692307693,0,0,0.0
2967,15629,other,0.14,0,0,0.4235294117647059,0,0,0.0
2968,15630,mainHall,0.68,0,0,0.4923076923076923,0,0,0.0
2969,15631,mainHall,0.76,0,0,0.7058823529411765,0,0,0.0
2970,15632,mainHall,0.6759999999999999,0,0,0.6588235294117647,0,0,0.0
2971,15633,hallD,0.5479999999999999,0,0,0.4705882352941177,0,0,0.0
2972,15634,other,0.212,0,0,0.3555555555555556,0,0,0.0
2973,15637,mainHall,0.7360000000000001,0,0,0.5777777777777778,0,1,0.0
2974,15640,hallD,0.5840000000000001,0,0,0.5176470588235295,0,0,0.0
2975,15642,mainHall,0.8360000000000001,0,0,0.6666666666666667,0,0,0.0
2976,15644,other,0.184,0,0,0.3555555555555556,0,0,0.0
2977,15646,other,0.6920000000000001,0,0,0.7058823529411765,0,0,0.0
2978,15647,hallB,0.3680000000000001,0,0,0.4,0,0,0.0
2979,15648,exhibition,0.172,0,0,0.28235294117647064,0,0,0.0
2980,15649,other,0.6040000000000001,0,0,0.4,0,0,0.0
2981,15652,mainHall,0.6920000000000001,0,0,0.6222222222222222,0,0,0.0
2982,15654,mainHall,0.684,0,0,0.611764705882353,0,0,0.0
2983,15655,hallC,0.5479999999999999,0,0,0.611764705882353,0,0,0.0
2984,15656,other,0.32,0,0,0.4444444444444445,0,0,0.0
2985,15658,mainHall,0.652,0,0,0.7058823529411765,0,0,0.0
2986,15659,other,0.52,0,0,0.4235294117647059,0,0,0.0
2987,15663,mainHall,0.8320000000000001,0,0,0.5176470588235295,0,1,0.0
2988,15666,other,0.38,0,0,0.3692307692307693,0,0,0.0
2989,15668,other,0.47600000000000003,0,0,0.4307692307692308,0,0,0.0
2990,15670,register,2.14,0,1,0.3692307692307693,0,0,0.0
2991,15671,mainHall,0.792,0,0,0.6588235294117647,0,0,0.0
2992,15673,mainHall,0.86,0,0,0.6666666666666667,0,0,0.0
2993,15675,other,0.8,0,0,0.8,0,0,0.0
2994,15680,mainHall,0.7880000000000001,0,0,0.5538461538461539,0,0,0.0
2995,15682,other,0.8440000000000001,0,0,0.7058823529411765,0,0,0.0
2996,15684,other,0.528,0,0,0.4307692307692308,0,0,0.0
2997,15685,exhibition,0.184,0,0,0.23529411764705885,0,0,0.0
2998,15687,diningHall,0.17600000000000002,0,0,0.28235294117647064,0,0,0.0
2999,15689,exhibition,0.17600000000000002,0,0,0.18823529411764706,0,0,0.0
3000,15690,mainHall,0.688,0,0,0.5538461538461539,0,1,0.042105263157894736
3001,15691,hallC,0.3840000000000001,0,0,0.4,0,0,0.0
3002,15692,hallD,0.66,0,0,0.4307692307692308,0,0,0.0
3003,15694,mainHall,0.7360000000000001,0,0,0.7058823529411765,0,0,0.0
3004,15700,hallB,0.3720000000000001,0,0,0.4307692307692308,0,0,0.0
3005,15701,mainHall,0.76,0,0,0.7058823529411765,0,0,0.0
3006,15702,hallD,0.688,0,0,0.3692307692307693,0,0,0.0
3007,15703,mainHall,0.672,0,0,0.4307692307692308,0,0,0.0
3008,15705,mainHall,0.728,0,0,0.5647058823529413,0,1,0.0
3009,15706,mainHall,0.804,0,0,0.6666666666666667,0,0,0.0
3010,15707,other,0.47200000000000003,0,0,0.4705882352941177,0,0,0.0
3011,15708,mainHall,0.8360000000000001,0,0,0.7058823529411765,0,0,0.0
3012,15709,mainHall,0.68,0,0,0.7058823529411765,0,0,0.0
3013,15710,mainHall,0.648,0,0,0.7529411764705882,0,0,0.0
3014,15711,mainHall,0.636,0,0,0.611764705882353,0,0,0.0
3015,15712,mainHall,0.68,0,0,0.7058823529411765,0,0,0.0
3016,15715,mainHall,0.6960000000000001,0,0,0.6666666666666667,0,0,0.0
3017,15717,mainHall,0.7760000000000001,0,0,0.6666666666666667,0,0,0.0
3018,15719,mainHall,0.7160000000000001,0,0,0.6666666666666667,0,0,0.0
3019,15723,other,0.5479999999999999,0,0,0.5176470588235295,0,0,0.0
3020,15727,mainHall,0.7760000000000001,0,0,0.7058823529411765,0,0,0.0
3021,15728,exhibition,0.16400000000000006,0,0,0.28235294117647064,0,0,0.0
3022,15729,other,0.872,0,0,0.7111111111111111,0,0,0.0
3023,15731,mainHall,0.7040000000000001,0,0,0.6666666666666667,0,0,0.0
3024,15732,mainHall,0.784,0,0,0.7111111111111111,0,0,0.0
3025,15736,mainHall,0.812,0,0,0.4235294117647059,0,0,0.0
3026,15738,mainHall,0.664,0,0,0.7058823529411765,0,0,0.0
3027,15739,hallA,0.652,0,0,0.5176470588235295,0,0,0.0
3028,15741,mainHall,0.792,0,0,0.676923076923077,0,0,0.0
3029,15742,other,0.124,0,0,0.3555555555555556,0,0,0.0
3030,15743,mainHall,0.752,0,0,0.6153846153846154,0,0,0.0
3031,15745,hallD,0.5479999999999999,0,0,0.7058823529411765,0,0,0.0
3032,15746,mainHall,0.48,0,0,0.611764705882353,0,0,0.0
3033,15748,hallB,0.3280000000000001,0,0,0.3692307692307693,0,0,0.0
3034,15749,hallD,0.424,0,0,0.3692307692307693,0,0,0.0
3035,15753,mainHall,0.7880000000000001,0,0,0.7555555555555555,0,0,0.0
3036,15754,mainHall,0.672,0,0,0.7058823529411765,0,0,0.0
3037,15756,hallC,0.4,0,0,0.5176470588235295,0,0,0.0
3038,15757,other,0.7440000000000001,0,0,0.6588235294117647,0,0,0.0
3039,15758,mainHall,0.812,0,0,0.676923076923077,0,0,0.0
3040,15759,mainHall,0.4920000000000001,0,0,0.5176470588235295,0,0,0.0
3041,15760,other,0.14,0,0,0.26666666666666666,0,0,0.0
3042,15762,hallB,0.484,0,0,0.4705882352941177,0,0,0.0
3043,15764,mainHall,0.8240000000000001,0,0,0.6666666666666667,0,0,0.0
3044,15765,other,0.8760000000000001,0,0,0.6666666666666667,0,0,0.0
3045,15766,mainHall,0.74,0,0,0.4444444444444445,0,0,0.0
3046,15769,mainHall,0.8280000000000001,0,0,0.5647058823529413,0,1,0.0
3047,15770,mainHall,0.7880000000000001,0,0,0.6222222222222222,0,0,0.0
3048,15772,mainHall,0.66,0,0,0.6588235294117647,0,0,0.0
3049,15775,mainHall,0.6920000000000001,0,0,0.6153846153846154,0,0,0.0
3050,15777,other,0.616,0,0,0.5647058823529413,0,0,0.0
3051,15778,mainHall,0.78,0,0,0.676923076923077,0,0,0.0
3052,15779,other,0.168,0,0,0.3111111111111111,0,0,0.0
3053,15780,mainHall,0.66,0,0,0.4444444444444445,0,0,0.0
3054,15783,hallD,0.652,0,0,0.3555555555555556,0,0,0.0
3055,15785,exhibition,0.532,0,0,0.4888888888888889,0,0,0.0
3056,15786,mainHall,0.632,0,0,0.5647058823529413,0,0,0.0
3057,15787,other,0.664,0,0,0.6666666666666667,0,0,0.0
3058,15789,hallD,0.6560000000000001,0,0,0.4307692307692308,0,0,0.0
3059,15790,other,0.268,0,0,0.3692307692307693,0,0,0.0
3060,15793,mainHall,0.7959999999999999,0,0,0.6666666666666667,0,0,0.0
3061,15794,mainHall,0.7040000000000001,0,0,0.7058823529411765,0,0,0.0
3062,15796,hallC,0.644,0,0,0.3555555555555556,0,0,0.0
3063,15799,hallB,0.528,0,0,0.5176470588235295,0,0,0.0
3064,15800,service,2.3520000000000003,0,1,0.3692307692307693,0,0,0.0
3065,15801,register,2.244,0,1,0.3076923076923077,0,0,0.0
3066,15803,mainHall,0.68,0,0,0.7529411764705882,0,0,0.0
3067,15807,mainHall,0.8480000000000001,0,0,0.7384615384615385,0,0,0.0
3068,15811,mainHall,0.7240000000000001,0,0,0.5538461538461539,0,0,0.0
3069,15812,other,0.1920000000000001,0,0,0.28235294117647064,0,0,0.0
3070,15813,hallB,0.41200000000000003,0,0,0.5538461538461539,0,0,0.0
3071,15814,mainHall,0.62,0,0,0.7529411764705882,0,0,0.0
3072,15815,mainHall,0.804,0,0,0.611764705882353,1,0,0.0
3073,15817,mainHall,0.684,0,0,0.6153846153846154,0,0,0.0
3074,15819,mainHall,0.7040000000000001,0,0,0.7058823529411765,0,0,0.0
3075,15820,mainHall,0.8320000000000001,0,0,0.6222222222222222,0,0,0.0
3076,15821,other,0.9640000000000001,0,0,0.6588235294117647,0,0,0.0
3077,15823,hallC,0.212,0,0,0.4307692307692308,0,0,0.0
3078,15824,mainHall,0.7160000000000001,0,0,0.5333333333333333,0,0,0.0
3079,15825,hallC,0.536,0,0,0.4235294117647059,0,0,0.0
3080,15826,hallB,0.42,0,0,0.5333333333333333,0,0,0.0
3081,15831,exhibition,0.196,0,0,0.28235294117647064,0,0,0.0
3082,15832,mainHall,0.8360000000000001,0,0,0.676923076923077,0,0,0.0
3083,15834,hallD,0.6560000000000001,0,0,0.4923076923076923,0,0,0.0
3084,15836,other,0.552,0,0,0.5647058823529413,0,0,0.0
3085,15840,mainHall,0.732,0,0,0.5176470588235295,0,0,0.0
3086,15845,exhibition,0.47600000000000003,0,0,0.5176470588235295,0,0,0.0
3087,15846,hallB,0.332,0,0,0.4307692307692308,0,0,0.0
3088,15847,mainHall,0.664,0,0,0.4307692307692308,0,0,0.0
3089,15849,mainHall,0.24,0,0,0.4705882352941177,0,0,0.0
3090,15850,hallC,0.4040000000000001,0,0,0.3692307692307693,0,0,0.0
3091,15851,mainHall,0.78,0,0,0.5647058823529413,0,0,0.0
3092,15853,hallB,0.4640000000000001,0,0,0.4888888888888889,0,0,0.0
3093,15855,other,0.336,0,0,0.5647058823529413,0,0,0.0
3094,15860,hallC,0.62,0,0,0.4444444444444445,0,0,0.0
3095,15861,mainHall,0.6679999999999999,0,0,0.7058823529411765,0,0,0.0
3096,15862,mainHall,0.684,0,0,0.611764705882353,0,0,0.0
3097,15863,other,0.12,0,0,0.22222222222222224,0,0,0.0
3098,15867,mainHall,0.852,0,0,0.7111111111111111,0,0,0.0
3099,15869,mainHall,0.62,0,0,0.7058823529411765,0,0,0.0
3100,15870,mainHall,0.8160000000000001,0,0,0.7111111111111111,0,0,0.0
3101,15874,mainHall,0.672,0,0,0.5538461538461539,0,0,0.0
3102,15875,exhibition,0.20800000000000002,0,0,0.17777777777777778,0,0,0.0
3103,15877,exhibition,0.1920000000000001,0,0,0.3111111111111111,0,0,0.0
3104,15878,hallB,0.3120000000000001,0,0,0.4307692307692308,0,0,0.0
3105,15881,mainHall,0.82,0,0,0.7058823529411765,0,0,0.0
3106,15882,mainHall,0.792,0,0,0.6666666666666667,0,0,0.0
3107,15884,exhibition,0.16,0,0,0.3555555555555556,0,0,0.0
3108,15886,hallC,0.44,0,0,0.3692307692307693,0,0,0.0
3109,15887,mainHall,0.552,0,0,0.6588235294117647,0,0,0.0
3110,15890,other,0.22,0,0,0.3555555555555556,0,0,0.0
3111,15891,mainHall,0.728,0,0,0.5333333333333333,0,1,0.0
3112,15893,mainHall,0.7,0,0,0.6588235294117647,0,1,0.0
3113,15899,mainHall,0.7560000000000001,0,0,0.4444444444444445,0,0,0.0
3114,15900,mainHall,0.6920000000000001,0,0,0.611764705882353,0,0,0.0
3115,15901,mainHall,0.62,0,0,0.7529411764705882,0,0,0.0
3116,15902,mainHall,0.8280000000000001,0,0,0.5333333333333333,0,1,0.0
3117,15905,mainHall,0.84,0,0,0.5176470588235295,0,1,0.0
3118,15907,other,0.56,0,0,0.4,0,0,0.0
3119,15914,mainHall,0.7,0,0,0.5647058823529413,0,0,0.0
3120,15915,exhibition,0.21600000000000005,0,0,0.32941176470588235,0,0,0.0
3121,15916,other,0.512,0,0,0.4,0,0,0.0
3122,15917,other,0.528,0,0,0.3692307692307693,0,0,0.0
3123,15919,hallC,0.488,0,0,0.4444444444444445,0,0,0.0
3124,15922,room5,0.912,1,0,0.5333333333333333,0,0,0.0
3125,15923,other,0.8320000000000001,0,0,0.6588235294117647,0,0,0.0
3126,15925,other,0.8760000000000001,0,0,0.6588235294117647,0,1,0.0
3127,15928,other,0.66,0,0,0.5777777777777778,0,0,0.0
3128,15929,mainHall,0.5720000000000001,0,0,0.7529411764705882,0,0,0.0
3129,15932,hallB,0.28800000000000003,0,0,0.4923076923076923,0,0,0.0
3130,15934,mainHall,0.68,0,0,0.7111111111111111,0,0,0.0
3131,15937,mainHall,0.688,0,0,0.7111111111111111,0,0,0.0
3132,15939,other,0.64,0,0,0.4235294117647059,0,0,0.0
3133,15943,diningHall,0.22,0,0,0.28235294117647064,0,0,0.0
3134,15946,room5,1.6880000000000002,1,0,0.4888888888888889,0,0,0.0
3135,15947,hallB,0.3840000000000001,0,0,0.5176470588235295,0,0,0.0
3136,15948,hallD,0.47200000000000003,0,0,0.3764705882352941,0,0,0.0
3137,15949,mainHall,0.632,0,0,0.7058823529411765,0,0,0.0
3138,15951,other,0.136,0,0,0.22222222222222224,0,0,0.0
3139,15952,mainHall,0.7,0,0,0.7058823529411765,0,0,0.0
3140,15953,mainHall,0.82,0,0,0.7529411764705882,0,0,0.0
3141,15955,hallC,0.5880000000000001,0,0,0.4307692307692308,0,0,0.0
3142,15956,mainHall,0.748,0,0,0.7529411764705882,0,0,0.0
3143,15957,other,0.536,0,0,0.3692307692307693,0,0,0.0
3144,15960,other,0.132,0,0,0.23529411764705885,0,0,0.0
3145,15961,exhibition,0.68,0,0,0.6588235294117647,0,0,0.0
3146,15963,mainHall,0.78,0,0,0.8,0,0,0.0
3147,15965,mainHall,0.688,0,0,0.4923076923076923,0,0,0.0
3148,15966,mainHall,0.6960000000000001,0,0,0.5538461538461539,0,0,0.0
3149,15967,mainHall,0.672,0,0,0.7058823529411765,0,0,0.0
3150,15970,mainHall,0.66,0,0,0.611764705882353,0,0,0.0
3151,15971,hallD,0.364,0,0,0.5538461538461539,0,0,0.0
3152,15972,hallC,0.36,0,0,0.5333333333333333,0,0,0.0
3153,15974,mainHall,0.804,0,0,0.7058823529411765,0,0,0.0
3154,15978,mainHall,0.6920000000000001,0,0,0.5176470588235295,0,1,0.0
3155,15979,room5,1.3359999999999999,1,0,0.4888888888888889,0,0,0.0
3156,15980,hallB,0.35200000000000004,0,0,0.4923076923076923,0,0,0.0
3157,15982,other,0.1920000000000001,0,0,0.32941176470588235,0,0,0.0
3158,15983,other,0.452,0,0,0.3692307692307693,0,0,0.0
3159,15986,hallB,0.41600000000000004,0,0,0.5538461538461539,0,0,0.0
3160,15989,mainHall,0.68,0,0,0.7384615384615385,0,0,0.0
3161,15991,mainHall,0.6960000000000001,0,0,0.611764705882353,0,0,0.0
3162,15993,mainHall,0.804,0,0,0.676923076923077,0,0,0.0
3163,15995,hallD,0.652,0,0,0.4705882352941177,0,0,0.0
3164,15997,hallA,0.424,0,0,0.4444444444444445,0,0,0.0
3165,15998,mainHall,0.7360000000000001,0,0,0.4,0,0,0.0
3166,16000,other,0.5760000000000001,0,0,0.4235294117647059,0,0,0.0
3167,16002,mainHall,0.7,0,0,0.6588235294117647,0,0,0.0
3168,16005,mainHall,0.6080000000000001,0,0,0.4705882352941177,0,0,0.0
3169,16006,hallB,0.35200000000000004,0,0,0.4235294117647059,0,0,0.0
3170,16009,hallB,0.268,0,0,0.5176470588235295,0,0,0.0
3171,16011,mainHall,0.8,0,0,0.6222222222222222,0,0,0.0
3172,16012,other,0.972,0,0,0.7529411764705882,0,0,0.0
3173,16015,other,0.16400000000000006,0,0,0.28235294117647064,0,0,0.0
3174,16016,mainHall,0.684,0,0,0.611764705882353,0,0,0.0
3175,16017,other,0.8360000000000001,1,0,0.5647058823529413,0,0,0.0
3176,16018,mainHall,0.8160000000000001,0,0,0.6222222222222222,0,0,0.0
3177,16024,other,0.5840000000000001,0,0,0.4307692307692308,0,0,0.0
3178,16025,poster,0.04,0,0,0.18823529411764706,0,0,0.0
3179,16028,mainHall,0.7040000000000001,0,0,0.5647058823529413,0,1,0.0
3180,16034,mainHall,0.6920000000000001,0,0,0.5647058823529413,0,0,0.0
3181,16036,mainHall,0.688,0,0,0.7058823529411765,0,0,0.0
3182,16037,exhibition,0.664,0,0,0.7529411764705882,0,0,0.0
3183,16040,mainHall,0.8080000000000002,0,0,0.5777777777777778,0,0,0.0
3184,16041,mainHall,0.8240000000000001,0,0,0.4307692307692308,0,0,0.0
3185,16045,room5,2.024,1,1,0.3692307692307693,0,0,0.0
3186,16050,mainHall,0.47600000000000003,0,0,0.4307692307692308,0,0,0.0
3187,16056,mainHall,0.644,0,0,0.5538461538461539,0,0,0.0
3188,16057,other,0.484,0,0,0.3692307692307693,0,0,0.0
3189,16065,other,2.144,0,1,0.3692307692307693,0,0,0.0
3190,16067,other,0.23200000000000004,0,0,0.3555555555555556,0,0,0.0
3191,16068,other,0.10400000000000001,0,0,0.3764705882352941,0,0,0.0
3192,16069,mainHall,0.772,0,0,0.6588235294117647,0,0,0.0
3193,16075,other,0.94,0,0,0.7058823529411765,0,0,0.0
3194,16076,hallC,0.41200000000000003,0,0,0.4444444444444445,0,0,0.0
3195,16077,exhibition,0.4440000000000001,0,0,0.6666666666666667,0,0,0.0
3196,16078,hallB,0.408,0,0,0.4,0,0,0.0
3197,16081,other,0.2240000000000001,0,0,0.3111111111111111,0,0,0.0
3198,16084,other,0.184,0,0,0.3555555555555556,0,0,0.0
3199,16087,mainHall,0.76,0,0,0.5333333333333333,0,0,0.0
3200,16089,hallD,0.596,0,0,0.4923076923076923,0,0,0.0
3201,16091,other,0.47200000000000003,0,0,0.3076923076923077,0,0,0.0
3202,16094,mainHall,0.8,0,0,0.6222222222222222,0,0,0.0
3203,16095,mainHall,0.72,0,0,0.7111111111111111,0,0,0.0
3204,16096,other,0.12,0,0,0.23529411764705885,0,0,0.0
3205,16099,mainHall,0.72,0,0,0.6588235294117647,0,1,0.0
3206,16100,mainHall,0.7040000000000001,0,0,0.7058823529411765,0,0,0.0
3207,16102,mainHall,0.708,0,0,0.7058823529411765,0,0,0.0
3208,16105,mainHall,0.784,0,0,0.6666666666666667,0,0,0.0
3209,16106,other,0.24,0,0,0.3764705882352941,0,0,0.0
3210,16110,hallB,0.34800000000000003,0,0,0.4,0,0,0.0
3211,16111,mainHall,1.8560000000000003,0,1,0.4307692307692308,0,0,0.0
3212,16114,other,0.9079999999999999,0,0,0.611764705882353,0,1,0.0
3213,16115,hallD,0.4640000000000001,0,0,0.4705882352941177,0,0,0.0
3214,16117,other,0.6560000000000001,0,0,0.4235294117647059,0,0,0.0
3215,16119,exhibition,0.72,0,0,0.6588235294117647,0,0,0.0
3216,16121,other,0.316,0,0,0.3692307692307693,0,0,0.0
3217,16123,hallD,0.536,0,0,0.32941176470588235,0,0,0.0
3218,16124,exhibition,0.188,0,0,0.32941176470588235,0,0,0.0
3219,16126,exhibition,0.21600000000000005,0,0,0.23529411764705885,0,0,0.0
3220,16127,mainHall,0.8160000000000001,0,0,0.6153846153846154,0,0,0.0
3221,16131,hallC,0.35200000000000004,0,0,0.6588235294117647,0,0,0.0
3222,16132,mainHall,0.8320000000000001,0,0,0.5538461538461539,0,0,0.0
3223,16134,hallB,0.30400000000000005,0,0,0.3692307692307693,0,0,0.0
3224,16135,other,0.5640000000000001,0,0,0.3764705882352941,0,0,0.0
3225,16136,other,0.7680000000000001,0,0,0.611764705882353,0,0,0.0
3226,16137,exhibition,0.86,0,0,0.4235294117647059,0,0,0.0
3227,16138,mainHall,0.728,0,0,0.5176470588235295,0,1,0.0
3228,16139,other,1.048,1,0,0.4923076923076923,0,0,0.0
3229,16141,hallD,0.7440000000000001,0,0,0.26666666666666666,0,0,0.0
3230,16142,hallC,0.41600000000000004,0,0,0.5176470588235295,0,0,0.0
3231,16143,mainHall,0.804,0,0,0.6666666666666667,0,0,0.0
3232,16144,mainHall,0.6759999999999999,0,0,0.7111111111111111,0,0,0.0
3233,16146,hallB,0.468,0,0,0.4,0,0,0.0
3234,16147,mainHall,0.792,0,0,0.6222222222222222,0,0,0.0
3235,16148,mainHall,0.78,0,0,0.4235294117647059,0,0,0.0
3236,16149,hallB,0.44,0,0,0.3692307692307693,0,0,0.0
3237,16155,mainHall,0.7120000000000001,0,0,0.6153846153846154,0,0,0.0
3238,16156,other,0.8560000000000001,0,0,0.8,0,0,0.0
3239,16157,room5,1.344,1,0,0.4923076923076923,0,0,0.0
3240,16159,mainHall,0.8280000000000001,0,0,0.7555555555555555,0,0,0.0
3241,16160,mainHall,0.8240000000000001,0,0,0.7529411764705882,0,0,0.0
3242,16162,hallA,0.436,0,0,0.4307692307692308,0,0,0.0
3243,16165,recreationArea,0.6960000000000001,0,0,0.7058823529411765,0,0,0.0
3244,16167,hallB,0.35200000000000004,0,0,0.5538461538461539,0,0,0.0
3245,16171,mainHall,0.7040000000000001,0,0,0.6588235294117647,0,0,0.0
3246,16174,mainHall,0.6759999999999999,0,0,0.611764705882353,0,0,0.0
3247,16177,mainHall,0.72,0,0,0.6666666666666667,0,0,0.0
3248,16179,mainHall,0.8280000000000001,0,0,0.7384615384615385,0,0,0.0
3249,16180,other,0.7160000000000001,0,0,0.4235294117647059,0,0,0.0
3250,16181,mainHall,0.8280000000000001,0,0,0.7529411764705882,0,0,0.0
3251,16182,room5,1.7120000000000002,1,0,0.4705882352941177,0,0,0.0
3252,16183,exhibition,0.12,0,0,0.32941176470588235,0,0,0.0
3253,16185,mainHall,0.78,0,0,0.7058823529411765,0,0,0.0
3254,16187,hallD,0.6040000000000001,0,0,0.611764705882353,0,0,0.0
3255,16191,mainHall,0.792,0,0,0.7111111111111111,0,0,0.0
3256,16193,mainHall,0.72,0,0,0.4923076923076923,0,0,0.0
3257,16194,hallC,0.48,0,0,0.4888888888888889,0,0,0.0
3258,16195,mainHall,0.772,0,0,0.6222222222222222,0,0,0.0
3259,16198,exhibition,0.184,0,0,0.22222222222222224,0,0,0.0
3260,16199,other,0.7160000000000001,0,0,0.7058823529411765,0,0,0.0
3261,16200,mainHall,0.672,0,0,0.4888888888888889,0,0,0.0
3262,16201,other,0.168,0,0,0.23529411764705885,0,0,0.0
3263,16202,other,0.8880000000000001,0,0,0.7529411764705882,0,0,0.0
3264,16204,hallB,0.452,0,0,0.3555555555555556,0,0,0.0
3265,16205,exhibition,1.024,0,0,0.18823529411764706,0,0,0.0
3266,16208,other,0.88,0,0,0.5647058823529413,0,0,0.0
3267,16209,mainHall,0.8240000000000001,0,0,0.6588235294117647,0,0,0.0
3268,16212,diningHall,0.7560000000000001,0,0,0.4923076923076923,0,1,0.0
3269,16213,hallB,0.468,0,0,0.4307692307692308,0,0,0.0
3270,16215,hallC,0.528,0,0,0.4235294117647059,0,0,0.0
3271,16216,hallB,0.4480000000000001,0,0,0.3555555555555556,0,0,0.0
3272,16219,mainHall,0.7959999999999999,0,0,0.6588235294117647,0,0,0.0
3273,16220,hallB,0.436,0,0,0.4923076923076923,0,0,0.0
3274,16222,hallB,0.344,0,0,0.4307692307692308,0,0,0.0
3275,16223,hallD,0.7120000000000001,0,0,0.3555555555555556,0,0,0.0
3276,16224,exhibition,0.58,0,0,0.6666666666666667,0,0,0.0
3277,16226,mainHall,0.648,0,0,0.5647058823529413,0,0,0.0
3278,16228,hallB,0.376,0,0,0.3076923076923077,0,0,0.0
3279,16229,hallB,0.3880000000000001,0,0,0.3692307692307693,0,0,0.0
3280,16233,mainHall,0.7040000000000001,0,0,0.6153846153846154,0,0,0.0
3281,16235,hallA,0.6240000000000001,0,0,0.4307692307692308,0,0,0.0
3282,16238,mainHall,0.728,0,0,0.611764705882353,0,0,0.0
3283,16239,other,0.07200000000000001,0,0,0.18823529411764706,0,0,0.0
3284,16241,mainHall,0.82,0,0,0.611764705882353,0,0,0.0
3285,16243,mainHall,0.6,0,0,0.5538461538461539,0,0,0.0
3286,16248,hallD,0.4920000000000001,0,0,0.4888888888888889,0,0,0.0
3287,16250,mainHall,0.7959999999999999,0,0,0.6666666666666667,0,0,0.0
3288,16251,mainHall,0.7360000000000001,0,0,0.7111111111111111,0,0,0.0
3289,16253,mainHall,0.708,0,0,0.7058823529411765,0,0,0.0
3290,16254,hallA,0.664,0,0,0.4888888888888889,0,0,0.0
3291,16255,mainHall,0.644,0,0,0.6153846153846154,0,0,0.0
3292,16256,hallD,0.392,0,0,0.4235294117647059,0,0,0.0
3293,16257,mainHall,0.672,0,0,0.6588235294117647,0,0,0.0
3294,16258,mainHall,0.648,0,0,0.5176470588235295,0,0,0.0
3295,16259,other,0.732,0,0,0.6588235294117647,0,0,0.0
3296,16260,exhibition,0.6759999999999999,0,0,0.28235294117647064,0,0,0.0
3297,16261,hallB,0.44,0,0,0.4705882352941177,0,0,0.0
3298,16263,mainHall,0.8160000000000001,0,0,0.6222222222222222,0,0,0.0
3299,16267,mainHall,0.7,0,0,0.6588235294117647,0,0,0.0
3300,16268,diningHall,0.29200000000000004,0,0,0.23529411764705885,0,0,0.0
3301,16270,hallA,0.4,0,0,0.5333333333333333,0,0,0.0
3302,16271,mainHall,0.8280000000000001,0,0,0.6588235294117647,0,1,0.0
3303,16272,mainHall,0.732,0,0,0.6588235294117647,0,0,0.0
3304,16274,hallA,0.684,0,0,0.4705882352941177,0,0,0.0
3305,16276,mainHall,0.8320000000000001,0,0,0.4705882352941177,0,0,0.0
3306,16278,other,0.256,0,0,0.3555555555555556,0,0,0.0
3307,16282,mainHall,0.8080000000000002,0,0,0.7529411764705882,0,0,0.0
3308,16284,other,0.15600000000000006,0,0,0.22222222222222224,0,0,0.0
3309,16286,mainHall,0.72,0,0,0.7058823529411765,0,0,0.0
3310,16288,mainHall,0.18,0,0,0.26666666666666666,0,0,0.0
3311,16290,other,2.76,0,1,0.3076923076923077,0,0,0.0
3312,16291,other,1.024,0,0,0.5777777777777778,0,0,0.0
3313,16294,mainHall,0.708,0,0,0.7058823529411765,0,0,0.0
3314,16295,hallB,0.636,0,0,0.6588235294117647,0,0,0.0
3315,16297,other,0.1,0,0,0.18823529411764706,0,0,0.0
3316,16298,mainHall,0.7240000000000001,0,0,0.5777777777777778,0,1,0.0
3317,16300,other,0.5,0,0,0.4888888888888889,0,0,0.0
3318,16303,mainHall,0.8360000000000001,0,0,0.6222222222222222,0,1,0.0
3319,16304,mainHall,0.76,0,0,0.4923076923076923,0,0,0.0
3320,16306,poster,0.10400000000000001,0,0,0.23529411764705885,0,0,0.0
3321,16308,other,0.544,0,0,0.4,0,0,0.0
3322,16309,hallA,0.612,0,0,0.4705882352941177,0,0,0.0
3323,16310,exhibition,2.22,0,1,0.3692307692307693,0,0,0.0
3324,16312,exhibition,0.132,0,0,0.23529411764705885,0,0,0.0
3325,16315,mainHall,0.732,0,0,0.6222222222222222,0,0,0.0
3326,16316,mainHall,0.6960000000000001,0,0,0.5777777777777778,0,1,0.0
3327,16317,mainHall,0.644,0,0,0.5538461538461539,0,0,0.0
3328,16322,mainHall,0.7120000000000001,0,0,0.5333333333333333,0,0,0.0
3329,16323,mainHall,0.7680000000000001,0,0,0.6666666666666667,0,0,0.0
3330,16325,mainHall,0.66,0,0,0.611764705882353,0,0,0.0
