,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register,day
5873,15323,51.427947598253276,31410,43187,mainHall,99,0,0,11,0,0,3
5874,15324,103.04347826086956,30290,37400,exhibition,38,0,0,7,0,1,1
5875,15324,124.02047781569964,30670,67008,mainHall,171,0,0,12,0,1,2
5876,15324,82.05673758865248,31720,43290,room2,90,0,0,9,0,1,3
5877,15326,103.81528662420382,46490,62789,other,180,0,0,11,0,0,2
5878,15327,73.10555555555554,31220,44379,mainHall,171,0,0,9,0,0,1
5879,15327,92.33093525179855,31490,44324,mainHall,167,0,0,9,0,0,2
5880,15327,66.31372549019608,31920,42066,mainHall,111,0,0,10,0,0,3
5881,15329,104.32407407407408,28790,62591,mainHall,210,0,0,14,0,0,1
5882,15329,96.79518072289156,30750,62886,mainHall,161,0,0,13,0,0,2
5883,15329,39.388489208633096,37810,43285,mainHall,57,0,0,8,0,0,3
5884,15330,92.80714285714286,30200,43193,mainHall,168,0,0,9,0,0,1
5885,15330,103.86858974358972,30690,63097,mainHall,170,0,0,11,0,0,2
5886,15330,71.69938650306749,31960,43647,mainHall,119,0,0,9,0,0,3
5887,15332,119.49442379182156,30080,62224,mainHall,201,0,0,13,0,0,1
5888,15332,100.97077922077924,31860,62959,mainHall,156,0,0,16,0,0,2
5889,15332,67.12121212121212,32070,43145,mainHall,86,0,0,8,0,0,3
5890,15334,78.99242424242425,31910,63191,mainHall,162,0,0,16,0,0,2
5891,15336,141.0,32890,41209,hallB,107,0,0,6,0,0,3
5892,15337,76.60795454545455,31650,45133,mainHall,175,0,0,9,0,0,1
5893,15337,96.92700729927007,31520,44799,mainHall,167,0,0,6,0,0,2
5894,15337,101.01075268817205,32350,41744,mainHall,84,0,0,7,0,0,3
5895,15339,87.91823899371069,48900,62879,hallD,125,0,0,12,0,0,1
5896,15339,159.0909090909091,34290,41290,other,101,0,0,7,0,0,3
5897,15341,94.93865030674849,29340,44815,mainHall,197,0,0,11,0,0,1
5898,15341,63.17821782178218,31700,44462,mainHall,148,0,0,9,0,0,2
5899,15342,68.51152073732719,30150,45017,mainHall,171,0,0,10,0,0,1
5900,15342,88.52876712328766,30610,62923,mainHall,173,0,0,14,0,0,2
5901,15342,101.67708333333331,32020,41781,mainHall,83,0,0,7,0,0,3
5902,15343,133.65560165975108,29790,62001,mainHall,207,0,0,10,0,1,1
5903,15343,161.24215246636768,30470,66427,mainHall,171,0,0,10,0,1,2
5904,15343,66.56666666666666,32470,34467,room2,22,0,0,3,0,1,3
5905,15344,96.46774193548387,32200,62105,mainHall,177,0,0,14,0,0,2
5906,15345,113.0,29980,44670,mainHall,202,0,0,8,0,0,1
5907,15345,107.67391304347828,31100,45959,mainHall,174,0,0,8,0,0,2
5908,15347,105.37820512820512,29890,62768,mainHall,197,0,0,13,0,0,1
5909,15347,79.49726775956285,32410,46958,mainHall,154,0,0,13,0,0,2
5910,15347,39.24242424242424,37280,41165,mainHall,32,0,0,6,0,0,3
5911,15348,106.35782747603834,29670,62960,mainHall,212,0,0,15,0,0,1
5912,15348,77.52380952380952,32450,43846,mainHall,145,0,0,6,0,0,2
5913,15348,119.37623762376238,30810,42867,mainHall,135,0,0,6,0,0,3
5914,15350,86.63398692810458,49810,63065,other,141,0,0,11,0,0,1
5915,15352,90.68831168831169,34820,62752,mainHall,110,0,0,15,0,0,1
5916,15352,76.72277227722772,31900,62896,mainHall,141,0,0,16,0,0,2
5917,15355,99.4,29450,44360,mainHall,164,0,0,12,0,0,1
5918,15355,100.8688524590164,31100,61865,mainHall,162,0,0,14,0,0,2
5919,15355,82.0,31680,42914,mainHall,92,0,0,10,0,0,3
5920,15357,77.22784810126579,29140,35241,mainHall,68,0,0,5,0,1,1
5921,15357,135.51361867704279,31610,66437,mainHall,174,0,0,12,0,1,2
5922,15357,100.86725663716814,31340,42738,mainHall,118,0,0,8,0,1,3
5923,15358,71.70737327188941,31070,62191,mainHall,145,0,0,15,0,0,2
5924,15358,84.84070796460179,31880,41467,hallB,63,0,0,9,0,0,3
5925,15359,214.26315789473685,50420,62633,hallD,160,0,0,7,0,0,1
5926,15359,62.61818181818182,49060,62836,hallB,97,0,0,11,0,0,2
5927,15361,36.54545454545455,45840,48252,other,27,0,0,6,0,0,2
5928,15362,126.5909090909091,48880,62805,hallD,181,0,0,8,0,0,1
5929,15362,99.8846153846154,45200,50394,exhibition,54,0,0,5,0,0,2
5930,15366,111.44932432432432,29140,62129,mainHall,206,0,0,15,0,0,1
5931,15366,89.67696629213484,30920,62845,other,184,0,0,14,0,0,2
5932,15366,81.53488372093024,31020,34526,other,57,0,0,4,0,0,3
5933,15367,346.8611111111112,25320,62781,register,551,0,1,6,0,0,1
5934,15367,330.196261682243,27150,62481,register,517,0,1,6,0,0,2
5935,15367,180.27835051546398,27200,44687,other,222,0,1,6,0,0,3
5936,15370,113.75384615384615,29590,44378,mainHall,165,0,0,8,0,0,1
5937,15370,107.28368794326241,31160,46287,mainHall,179,0,0,9,0,0,2
5938,15370,64.85915492957747,31830,41040,exhibition,70,0,0,12,0,0,3
5939,15371,74.03589743589744,30760,45197,mainHall,136,0,0,11,0,0,1
5940,15371,116.28195488721805,31190,62121,mainHall,183,0,0,15,0,0,2
5941,15371,114.82352941176471,32220,41980,mainHall,82,0,0,7,0,0,3
5942,15372,129.04545454545453,46210,63244,hallD,169,0,0,9,0,0,2
5943,15375,63.49090909090909,30820,44788,other,86,0,0,11,0,0,1
5944,15375,91.1457725947522,31880,63143,mainHall,171,0,0,14,0,0,2
5945,15375,58.093596059113295,31030,42823,other,54,0,0,12,0,0,3
5946,15376,128.92592592592592,48820,62744,other,202,0,0,9,0,0,1
5947,15376,81.56896551724137,45580,50311,exhibition,40,0,0,6,0,0,2
5948,15376,101.55172413793105,32980,41815,hallB,94,0,0,9,0,0,3
5949,15379,76.5,29350,44344,mainHall,181,0,0,10,0,0,1
5950,15379,100.16875,31200,63254,mainHall,167,0,0,14,0,0,2
5951,15379,69.3021978021978,30630,43243,mainHall,130,0,0,9,0,0,3
5952,15381,77.03398058252426,30310,62048,mainHall,195,0,0,14,0,0,1
5953,15381,64.58585858585859,31850,44638,mainHall,151,0,0,10,0,0,2
5954,15383,290.74418604651163,50350,62852,hallD,168,0,0,7,0,0,1
5955,15387,91.02439024390243,42000,45732,room6,57,0,1,4,0,0,1
5956,15387,254.92941176470592,41370,63039,hallD,213,0,1,8,0,0,2
5957,15387,75.21052631578948,39380,43667,room6,62,0,1,6,0,0,3
5958,15393,50.96309963099631,31250,45061,mainHall,165,0,0,11,0,0,1
5959,15393,121.86454183266932,31920,62508,exhibition,183,0,0,13,0,0,2
5960,15393,82.84920634920636,31640,42079,mainHall,82,0,0,10,0,0,3
5961,15394,80.72857142857143,29410,35061,mainHall,67,0,0,6,0,0,1
5962,15394,80.33002481389578,30830,63203,mainHall,174,0,0,15,0,0,2
5963,15394,67.24516129032259,32490,42913,mainHall,95,0,0,11,0,0,3
5964,15395,120.35,50360,62395,hallB,134,0,0,9,0,0,1
5965,15395,87.75247524752476,45340,63066,hallB,125,0,0,10,0,0,2
5966,15397,116.5135135135135,32390,41012,hallB,108,0,0,7,0,0,3
5967,15398,125.27272727272728,49330,63110,hallA,111,0,0,9,0,0,1
5968,15398,67.13793103448276,45170,47117,poster,20,0,0,4,0,0,2
5969,15401,85.29375,30770,44417,mainHall,142,0,0,10,0,0,1
5970,15401,91.98662207357859,35120,62624,other,164,0,0,13,0,0,2
5971,15401,90.72413793103449,31310,41834,mainHall,87,0,0,8,0,0,3
5972,15405,101.06461538461538,30190,63036,mainHall,201,0,0,15,0,0,1
5973,15405,88.55714285714286,30810,61805,mainHall,173,0,0,15,0,0,2
5974,15405,66.26993865030674,31980,42782,other,76,0,0,9,0,0,3
5975,15407,96.57594936708858,29400,44659,mainHall,206,0,0,10,0,0,1
5976,15407,89.08132530120481,32550,62125,mainHall,158,0,0,15,0,0,2
5977,15407,48.714285714285715,34150,43357,mainHall,41,0,0,9,0,0,3
5978,15408,322.8018018018018,26990,62821,other,312,0,1,6,0,0,1
5979,15408,340.07,28690,62697,register,302,0,1,6,0,0,2
5980,15408,172.0606060606061,27900,44934,other,194,0,1,6,0,0,3
5981,15409,117.82310469314079,30430,63067,mainHall,199,0,0,13,0,0,1
5982,15409,121.93333333333334,31920,63013,mainHall,159,0,0,16,0,0,2
5983,15409,59.8407960199005,30850,42878,mainHall,135,0,0,11,0,0,3
5984,15410,141.61111111111111,50320,63065,other,141,0,0,9,0,0,1
5985,15410,69.07936507936508,46160,50512,exhibition,43,0,0,6,0,0,2
5986,15410,96.97752808988764,32770,41401,hallB,91,0,0,9,0,0,3
5987,15415,82.0635838150289,48590,62787,other,160,0,0,10,0,0,1
5988,15416,71.54444444444445,38660,45099,mainHall,76,0,0,6,0,0,1
5989,15416,92.950146627566,31260,62956,mainHall,157,0,0,15,0,0,2
5990,15416,62.42528735632184,30760,41622,mainHall,106,0,0,10,0,0,3
5991,15418,94.32374100719423,49340,62451,other,179,0,0,8,0,0,2
5992,15420,116.99645390070921,29550,62543,mainHall,204,0,0,15,0,0,1
5993,15420,124.44979919678715,32210,63198,mainHall,160,0,0,14,0,0,2
5994,15420,68.9766081871345,31110,42905,mainHall,94,0,0,10,0,0,3
5995,15423,36.354838709677416,35900,39281,other,31,0,0,7,0,0,1
5996,15424,84.01851851851852,45610,50147,exhibition,46,0,0,5,0,0,2
5997,15428,136.31372549019608,48660,62564,hallB,126,0,0,8,0,0,1
5998,15428,134.21111111111108,50030,62109,hallD,96,0,0,9,0,0,2
5999,15429,60.20873786407768,32080,44483,mainHall,159,0,0,8,0,0,1
6000,15429,79.61881188118812,31110,47193,mainHall,162,0,0,10,0,0,2
6001,15429,141.95833333333334,30890,37704,mainHall,102,0,0,6,0,0,3
6002,15431,94.990990990991,31430,63062,mainHall,176,0,0,13,0,0,1
6003,15431,65.5953488372093,31580,45683,mainHall,161,0,0,10,0,0,2
6004,15431,151.51020408163262,30910,38334,exhibition,90,0,0,6,0,0,3
6005,15434,129.53389830508473,29780,45065,mainHall,214,0,0,7,0,0,1
6006,15434,108.6338028169014,31580,62432,mainHall,172,0,0,15,0,0,2
6007,15434,68.79651162790698,31430,43263,mainHall,98,0,0,8,0,0,3
6008,15437,114.70068027210884,28900,62622,mainHall,207,0,0,11,0,1,1
6009,15437,89.4761904761905,31700,65522,hallA,160,0,0,12,0,1,2
6010,15437,54.10714285714285,41370,42885,room2,21,0,0,3,0,1,3
6011,15438,59.1864406779661,34550,45026,other,90,0,0,10,0,0,1
6012,15438,85.82191780821918,31260,62585,mainHall,177,0,0,16,0,0,2
6013,15438,73.48026315789474,31980,43149,mainHall,103,0,0,10,0,0,3
6014,15439,65.76073619631903,33770,44489,mainHall,121,0,0,10,0,0,1
6015,15439,98.88965517241378,31840,46179,mainHall,167,0,0,11,0,0,2
6016,15439,84.57272727272728,32600,41903,mainHall,78,0,0,7,0,0,3
6017,15441,99.66666666666669,30600,62892,mainHall,197,0,0,14,0,0,1
6018,15441,78.62155388471176,30640,62010,mainHall,176,0,0,15,0,0,2
6019,15441,137.41860465116278,37470,43379,exhibition,90,0,0,6,0,0,3
6020,15445,115.06349206349206,48740,63238,other,99,0,0,10,0,0,2
6021,15445,79.734375,34440,39543,hallB,71,0,0,7,0,0,3
6022,15447,78.10843373493977,31430,44396,mainHall,171,0,0,8,0,0,1
6023,15447,92.18318318318322,31960,62657,mainHall,167,0,0,14,0,0,2
6024,15447,81.17021276595744,31340,42785,mainHall,117,0,0,9,0,0,3
6025,15448,34.55384615384615,34820,39312,exhibition,39,0,0,6,0,0,2
6026,15451,69.06598984771574,30880,44486,mainHall,162,0,0,11,0,0,1
6027,15451,123.12840466926072,30990,62634,mainHall,169,0,0,14,0,0,2
6028,15452,87.1764705882353,38300,44228,exhibition,69,0,0,7,0,0,1
6029,15452,92.75,31830,61881,mainHall,183,0,0,14,0,0,2
6030,15452,105.51685393258428,32540,41931,mainHall,81,0,0,6,0,0,3
6031,15453,99.73030303030303,29110,62021,mainHall,205,0,0,15,0,0,1
6032,15453,83.2890625,31250,63233,other,164,0,0,14,0,0,2
6033,15453,73.52229299363056,31770,43313,mainHall,143,0,0,9,0,0,3
6034,15455,140.86170212765958,50080,63321,other,160,0,0,8,0,0,2
6035,15456,94.81081081081079,46770,50278,exhibition,50,0,0,4,0,0,2
6036,15457,227.859649122807,50000,62988,hallD,129,0,0,6,0,0,2
6037,15458,84.68,49560,62262,hallB,86,0,0,9,0,0,1
6038,15458,44.828571428571436,45650,47219,other,17,0,0,5,0,0,2
6039,15460,85.26666666666667,30280,44349,mainHall,162,0,0,12,0,0,1
6040,15460,137.01265822784808,30610,63082,mainHall,185,0,0,14,0,0,2
6041,15460,82.83673469387755,31230,43407,mainHall,97,0,0,10,0,0,3
6042,15461,105.078125,35160,62060,mainHall,117,0,0,15,0,0,1
6043,15461,98.6892307692308,30670,62744,mainHall,154,0,0,15,0,0,2
6044,15462,107.84297520661156,50130,63179,other,138,0,0,11,0,0,1
6045,15464,65.14864864864866,48700,63163,other,93,0,0,10,0,0,1
6046,15464,106.5438596491228,33600,39673,hallB,78,0,0,7,0,0,3
6047,15466,89.2824858757062,28790,44593,mainHall,171,0,0,9,0,0,1
6048,15466,122.656,32130,62794,mainHall,168,0,0,14,0,0,2
6049,15466,77.83333333333333,31680,43355,mainHall,97,0,0,9,0,0,3
6050,15467,103.00787401574804,32000,45082,mainHall,168,0,0,9,0,0,1
6051,15467,121.66055045871559,31300,44561,mainHall,170,0,0,7,0,0,2
6052,15467,104.64516129032258,32200,41932,mainHall,83,0,0,7,0,0,3
6053,15468,101.43548387096772,33240,39529,hallB,80,0,0,7,0,0,3
6054,15469,115.58064516129032,30430,44762,mainHall,196,0,0,9,0,0,1
6055,15469,91.8465909090909,30620,62950,other,181,0,0,16,0,0,2
6056,15469,56.70506912442397,30900,43205,mainHall,135,0,0,10,0,0,3
6057,15472,117.10726643598616,29220,63064,mainHall,200,0,0,14,0,0,1
6058,15475,101.69805194805195,30700,62023,mainHall,176,0,0,15,0,0,1
6059,15475,94.08620689655173,32370,37827,mainHall,77,0,0,5,0,0,2
6060,15477,61.16541353383459,34790,42925,recreationArea,37,0,0,9,0,0,1
6061,15477,94.16504854368931,34920,44619,mainHall,118,0,0,6,0,0,2
6062,15477,79.27692307692307,31320,41626,mainHall,92,0,0,9,0,0,3
6063,15478,110.4608695652174,50010,62713,hallA,102,0,0,9,0,0,1
6064,15478,134.59016393442624,33020,41230,hallA,111,0,0,5,0,0,3
6065,15479,106.43533123028392,29340,63080,other,251,0,0,14,0,0,1
6066,15479,88.84011627906976,32280,62841,mainHall,146,0,0,14,0,0,2
6067,15479,65.725,35190,43077,mainHall,73,0,0,7,0,0,3
6068,15481,113.02536231884058,30720,61915,mainHall,194,0,0,12,0,0,1
6069,15481,97.49529780564264,32030,63131,mainHall,178,0,0,14,0,0,2
6070,15482,129.89285714285714,30200,44748,mainHall,195,0,0,7,0,0,1
6071,15482,95.06766917293233,31790,44434,mainHall,163,0,0,8,0,0,2
6072,15485,111.66666666666669,30190,63020,mainHall,209,0,0,13,0,0,1
6073,15485,89.40974212034384,30770,61974,mainHall,154,0,0,14,0,0,2
6074,15489,104.30081300813008,50120,62949,hallB,155,0,0,10,0,0,2
6075,15490,115.62616822429906,50620,62992,hallA,96,0,0,9,0,0,2
6076,15498,108.00892857142857,32520,44617,mainHall,163,0,0,7,0,0,2
6077,15498,72.71527777777777,31990,42461,mainHall,97,0,0,8,0,0,3
6078,15499,145.73023255813953,31370,62702,mainHall,171,0,0,10,0,1,1
6079,15499,140.65503875968992,31610,67899,room2,203,0,0,12,0,1,2
6080,15500,100.3706896551724,32610,44253,mainHall,157,0,0,8,0,0,1
6081,15500,97.978125,31330,62683,mainHall,171,0,0,15,0,0,2
6082,15500,66.85534591194968,31500,42130,mainHall,131,0,0,9,0,0,3
6083,15502,102.52941176470587,49180,63124,hallD,177,0,0,8,0,0,2
6084,15504,124.71311475409836,29420,44635,mainHall,202,0,0,8,0,0,1
6085,15504,92.52737752161384,30840,62947,mainHall,179,0,0,14,0,0,2
6086,15504,77.08843537414965,31880,43212,recreationArea,82,0,0,10,0,0,3
6087,15506,166.8,31010,60200,room5,236,1,0,11,0,0,1
6088,15506,251.71551724137933,32530,61729,room5,416,1,0,8,0,0,2
6089,15506,198.5882352941176,30870,40998,other,167,1,0,6,0,0,3
6090,15507,99.95384615384614,50010,63004,hallA,114,0,0,11,0,0,1
6091,15507,84.81666666666666,45540,50629,exhibition,55,0,0,6,0,0,2
6092,15508,87.23308270676694,50520,62122,hallC,106,0,0,10,0,0,2
6093,15510,95.79228486646885,30830,63112,mainHall,197,0,0,15,0,0,1
6094,15510,68.89411764705882,32580,44292,mainHall,142,0,0,8,0,0,2
6095,15510,68.58641975308642,32270,43381,mainHall,90,0,0,11,0,0,3
6096,15512,76.6076923076923,35080,45039,mainHall,117,0,0,9,0,0,1
6097,15512,108.60472972972971,30910,63057,mainHall,153,0,0,13,0,0,2
6098,15513,100.2360248447205,30480,62756,mainHall,169,0,0,16,0,0,1
6099,15513,57.08333333333334,45220,49330,exhibition,55,0,0,6,0,0,2
6100,15515,85.616,29810,61916,mainHall,174,0,0,14,0,0,1
6101,15515,61.65753424657535,32180,45683,mainHall,154,0,0,9,0,0,2
6102,15518,102.6656346749226,29020,62181,mainHall,194,0,0,17,0,0,1
6103,15518,63.09615384615386,31600,41443,mainHall,85,0,0,12,0,0,2
6104,15519,76.2734375,34580,44343,mainHall,119,0,0,8,0,0,1
6105,15519,108.04482758620688,30860,62193,mainHall,174,0,0,15,0,0,2
6106,15521,90.64688427299706,32100,62648,mainHall,166,0,0,15,0,0,2
6107,15521,144.2058823529412,31950,41756,mainHall,135,0,0,6,0,0,3
6108,15524,154.6867469879518,50180,63019,other,154,0,0,7,0,0,1
6109,15525,117.06959706959707,30690,62650,mainHall,196,0,0,14,0,0,1
6110,15525,66.42307692307692,46820,50274,exhibition,29,0,0,6,0,0,2
6111,15530,92.725,32650,40068,hallC,89,0,0,7,0,0,3
6112,15532,114.32851985559569,30810,62479,mainHall,176,0,0,14,0,1,1
6113,15532,106.4375,32200,66260,other,188,0,0,12,0,1,2
6114,15532,103.70786516853931,32180,41410,mainHall,87,0,0,7,0,1,3
6115,15533,119.97014925373136,28790,44866,mainHall,202,0,0,7,0,0,1
6116,15533,109.68835616438356,31230,63259,mainHall,177,0,0,13,0,0,2
6117,15533,64.87662337662336,31990,41981,other,80,0,0,10,0,0,3
6118,15534,105.55194805194805,46380,62635,hallD,117,0,0,7,0,0,2
6119,15534,183.6842105263157,34270,41250,other,60,0,0,5,0,0,3
6120,15535,122.68939393939394,46900,63095,hallD,108,0,0,10,0,0,2
6121,15536,107.67434210526315,29410,62143,mainHall,204,0,0,13,0,0,1
6122,15536,105.38688524590164,30630,62773,mainHall,163,0,0,16,0,0,2
6123,15537,66.15189873417721,45330,50556,exhibition,64,0,0,8,0,0,2
6124,15537,88.10638297872343,32570,40852,hallB,101,0,0,9,0,0,3
6125,15539,457.4782608695652,31410,62976,other,338,1,0,7,0,0,1
6126,15539,269.52941176470586,30690,62764,room5,478,1,0,9,0,0,2
6127,15542,92.40771349862257,29450,62994,mainHall,205,0,0,16,0,0,1
6128,15542,101.658940397351,32260,62961,mainHall,160,0,0,15,0,0,2
6129,15542,66.55491329479769,31750,43264,mainHall,99,0,0,11,0,0,3
6130,15543,106.78181818181818,50380,62126,other,128,0,0,9,0,0,2
6131,15543,93.10810810810813,33050,39940,hallB,87,0,0,7,0,0,3
6132,15550,150.47916666666666,30170,44616,mainHall,214,0,0,5,1,0,1
6133,15550,104.2,31510,67980,other,175,0,0,13,1,0,2
6134,15550,65.05113636363636,31860,43309,mainHall,100,0,0,8,1,0,3
6135,15551,153.3063063063063,45990,63007,hallB,122,0,0,8,0,0,2
6136,15552,30.8,35080,40008,other,46,0,0,8,0,0,2
6137,15558,64.33333333333333,38930,42790,mainHall,51,0,0,5,0,0,1
6138,15558,117.28832116788321,30900,63037,other,203,0,0,14,0,0,2
6139,15559,121.84269662921349,30600,63132,mainHall,178,0,0,14,0,0,2
6140,15559,38.95348837209303,32650,37675,hallB,31,0,0,9,0,0,3
6141,15560,105.54545454545456,48880,62812,hallA,100,0,0,10,0,0,1
6142,15560,68.60330578512396,32390,40691,hallB,94,0,0,9,0,0,3
6143,15561,102.03343465045592,29180,62749,mainHall,201,0,0,15,0,0,1
6144,15561,87.21739130434781,31980,42010,mainHall,123,0,0,7,0,0,2
6145,15562,75.79558011049724,49450,63169,hallB,78,0,0,10,0,0,2
6146,15562,160.53488372093022,34400,41303,hallB,97,0,0,6,0,0,3
6147,15563,90.88785046728971,35260,44985,mainHall,105,0,0,8,0,0,1
6148,15563,76.90062111801242,32510,44891,mainHall,152,0,0,9,0,0,2
6149,15564,66.06632653061224,32330,45279,mainHall,152,0,0,9,0,0,1
6150,15564,104.12666666666668,30790,62028,mainHall,160,0,0,15,0,0,2
6151,15564,85.79545454545455,31530,42855,mainHall,88,0,0,10,0,0,3
6152,15566,94.59773371104816,29510,62903,mainHall,177,0,0,15,0,0,1
6153,15568,102.3615635179153,30650,62075,mainHall,189,0,0,16,0,0,1
6154,15568,74.3048780487805,32340,50619,mainHall,159,0,0,12,0,0,2
6155,15570,153.3957219251337,31340,60025,other,253,1,0,13,0,0,1
6156,15570,251.0760869565217,32270,55369,room5,176,1,0,9,0,0,2
6157,15570,183.73076923076923,32170,41724,room5,147,1,0,5,0,0,3
6158,15571,165.54430379746842,49140,62218,other,116,0,0,10,0,0,1
6159,15571,151.95238095238096,50390,63154,hallD,172,0,0,8,0,0,2
6160,15575,124.34513274336284,48950,63001,hallC,103,0,0,9,0,0,1
6161,15575,69.04347826086956,45810,48986,poster,36,0,0,5,0,0,2
6162,15576,140.2871287128713,48950,63119,exhibition,83,0,0,10,0,0,1
6163,15577,56.390625,34390,45217,mainHall,126,0,0,9,0,0,1
6164,15577,116.97426470588236,31270,63087,mainHall,166,0,0,14,0,0,2
6165,15580,77.8409090909091,34030,44305,mainHall,109,0,0,10,0,0,1
6166,15580,57.649253731343286,38030,45755,mainHall,67,0,0,12,0,0,2
6167,15580,84.21126760563381,32030,38009,hallB,42,0,0,6,0,0,3
6168,15586,150.07111111111112,29200,62966,mainHall,206,0,0,13,0,0,1
6169,15586,45.32954545454545,39300,43289,mainHall,52,0,0,5,0,0,3
6170,15587,126.10833333333332,32590,62856,exhibition,217,0,0,11,0,0,1
6171,15587,129.398406374502,30600,63079,mainHall,165,0,0,12,0,0,2
6172,15587,83.35897435897436,31890,41643,mainHall,90,0,0,9,0,0,3
6173,15591,120.03448275862068,45250,62655,hallD,157,0,0,10,0,0,2
6174,15591,100.04,32950,40453,hallB,92,0,0,8,0,0,3
6175,15593,119.01538461538462,32680,40416,other,121,0,0,7,0,0,3
6176,15595,92.4774011299435,29780,62517,mainHall,211,0,0,15,0,0,1
6177,15595,76.9825,31920,62713,other,180,0,0,13,0,0,2
6178,15595,55.69642857142857,30640,43116,mainHall,83,0,0,13,0,0,3
6179,15598,111.02996254681648,32550,62195,mainHall,174,0,0,14,0,0,1
6180,15598,84.36927223719677,30810,62111,mainHall,178,0,0,16,0,0,2
6181,15598,87.0,32540,41762,mainHall,84,0,0,7,0,0,3
6182,15600,109.75816993464052,29200,62786,mainHall,212,0,0,13,0,0,1
6183,15600,66.954802259887,32360,44211,mainHall,153,0,0,8,0,0,2
6184,15600,87.05555555555556,30820,43356,mainHall,104,0,0,9,0,0,3
6185,15601,140.27083333333334,29250,62915,mainHall,208,0,0,12,0,1,1
6186,15601,106.39622641509432,37940,66135,room2,223,0,0,10,0,1,2
6187,15601,94.29411764705885,31340,34546,other,28,0,0,4,0,1,3
6188,15602,246.7,50670,63005,hallD,121,0,0,7,0,0,2
6189,15603,81.63905325443787,31190,44987,mainHall,179,0,0,9,0,0,1
6190,15603,83.71428571428571,32530,44250,mainHall,149,0,0,8,0,0,2
6191,15603,68.26027397260275,31290,41256,mainHall,80,0,0,9,0,0,3
6192,15604,73.21568627450979,32570,62442,mainHall,166,0,0,14,0,0,1
6193,15604,73.90144230769229,32460,63203,mainHall,161,0,0,14,0,0,2
6194,15604,81.58389261744965,31150,43306,mainHall,125,0,0,9,0,0,3
6195,15605,117.50735294117644,28950,44931,mainHall,196,0,0,10,0,0,1
6196,15605,130.59227467811158,31880,62308,mainHall,174,0,0,16,0,0,2
6197,15607,149.45283018867926,31660,55423,room5,313,1,0,11,0,0,1
6198,15607,159.2941176470588,31190,55562,room5,320,1,0,12,0,0,2
6199,15612,110.50649350649351,45510,62528,other,149,0,0,9,0,0,2
6200,15617,92.7410358565737,39060,62338,other,96,0,0,14,0,0,1
6201,15617,56.57446808510638,31930,34589,mainHall,32,0,0,5,0,0,2
6202,15619,84.39455782312925,32280,44686,mainHall,170,0,0,6,0,0,1
6203,15619,116.8587786259542,32380,62997,mainHall,161,0,0,13,0,0,2
6204,15619,125.46153846153848,34790,42945,exhibition,95,0,0,5,0,0,3
6205,15620,56.52916666666667,31370,44937,mainHall,144,0,0,12,0,0,1
6206,15620,88.3469387755102,31330,44317,mainHall,159,0,0,9,0,0,2
6207,15620,70.93617021276594,31750,38418,mainHall,82,0,0,7,0,0,3
6208,15622,113.44954128440372,50590,62956,hallB,154,0,0,8,0,0,1
6209,15622,66.94230769230771,46720,50201,exhibition,36,0,0,5,0,0,2
6210,15622,182.27272727272728,34370,40385,hallB,76,0,0,6,0,0,3
6211,15626,119.55719557195572,30260,62660,mainHall,209,0,0,13,0,1,1
6212,15626,119.95759717314488,31420,65368,other,204,0,0,12,0,1,2
6213,15626,58.67403314917129,32050,42670,mainHall,132,0,0,7,0,1,3
6214,15627,109.33858267716536,49440,63326,hallB,115,0,0,10,0,0,2
6215,15628,148.73469387755105,33720,41008,hallB,98,0,0,6,0,0,3
6216,15629,31.75,35770,39326,other,35,0,0,9,0,0,2
6217,15630,51.1965811965812,29510,35500,mainHall,51,0,0,8,0,0,1
6218,15630,126.10526315789473,32280,44260,mainHall,170,0,0,6,0,0,2
6219,15630,76.51006711409396,32110,43510,mainHall,117,0,0,8,0,0,3
6220,15631,108.28688524590164,31310,44521,mainHall,190,0,0,8,0,0,1
6221,15631,114.77256317689528,31250,63042,mainHall,163,0,0,15,0,0,2
6222,15631,47.707317073170735,39300,43212,mainHall,35,0,0,7,0,0,3
6223,15632,58.13736263736264,34380,44961,mainHall,119,0,0,9,0,0,1
6224,15632,93.55059523809523,30710,62143,mainHall,169,0,0,14,0,0,2
6225,15632,84.02898550724638,32510,38308,hallB,47,0,0,6,0,0,3
6226,15633,89.15104166666669,45490,62607,hallD,137,0,0,10,0,0,2
6227,15633,147.86363636363637,33940,40446,hallB,79,0,0,6,0,0,3
6228,15634,27.028248587570623,52970,57754,other,53,0,0,8,0,0,1
6229,15637,133.18333333333334,30670,62634,mainHall,184,0,0,13,0,1,1
6230,15637,127.35205992509363,31280,65283,mainHall,178,0,0,12,0,1,2
6231,15637,88.12121212121212,30610,42242,mainHall,133,0,0,8,0,1,3
6232,15640,129.5625,50570,63008,hallD,146,0,0,8,0,0,1
6233,15640,103.51479289940828,45370,62864,hallD,91,0,0,11,0,0,2
6234,15642,129.95967741935485,29780,62010,mainHall,209,0,0,15,0,0,1
6235,15642,98.69108280254775,31440,62429,mainHall,166,0,0,14,0,0,2
6236,15642,72.17919075144509,30590,43077,mainHall,94,0,0,10,0,0,3
6237,15644,37.5188679245283,53460,57437,other,46,0,0,8,0,0,1
6238,15646,62.6829268292683,29170,44590,mainHall,166,0,0,12,0,0,1
